userid,rating,itemtype,age,gender,occupation,zipcode,timestamp
13,3,Button,47,M,educator,29206,882397040
13,5,Button,47,M,educator,29206,882141248
13,1,Button,47,M,educator,29206,882396914
13,4,Button,47,M,educator,29206,882774047
13,2,Button,47,M,educator,29206,881514683
13,3,Search,47,M,educator,29206,881514683
13,1,Search,47,M,educator,29206,883670672
13,5,Search,47,M,educator,29206,882140206
13,2,Search,47,M,educator,29206,882397068
13,4,Search,47,M,educator,29206,882139717
13,1,Contact,47,M,educator,29206,882399218
13,5,Contact,47,M,educator,29206,882140166
13,3,Contact,47,M,educator,29206,882140552
13,2,Contact,47,M,educator,29206,886303934
13,4,Contact,47,M,educator,29206,882140252
13,3,Question,47,M,educator,29206,891749765
13,5,Question,47,M,educator,29206,882141617
13,1,Question,47,M,educator,29206,882396913
13,4,Question,47,M,educator,29206,882140286
13,2,Question,47,M,educator,29206,882140848
13,3,Color,47,M,educator,29206,882399384
13,5,Color,47,M,educator,29206,881515295
13,1,Color,47,M,educator,29206,883670630
13,4,Color,47,M,educator,29206,882139774
13,2,Color,47,M,educator,29206,886302293
13,3,Header,47,M,educator,29206,882398326
13,2,Header,47,M,educator,29206,882399156
13,5,Header,47,M,educator,29206,882140205
13,4,Header,47,M,educator,29206,881515193
13,1,Header,47,M,educator,29206,882140718
13,3,Report,47,M,educator,29206,890704999
13,5,Report,47,M,educator,29206,882139746
13,1,Report,47,M,educator,29206,882397040
13,2,Report,47,M,educator,29206,882141997
13,4,Report,47,M,educator,29206,892870589
13,5,Home,47,M,educator,29206,882141485
13,3,Home,47,M,educator,29206,882397582
13,2,Home,47,M,educator,29206,881514684
13,1,Home,47,M,educator,29206,882141458
13,4,Home,47,M,educator,29206,882140487
13,1,Content,47,M,educator,29206,882396984
13,3,Content,47,M,educator,29206,882139901
13,5,Content,47,M,educator,29206,882397650
13,2,Content,47,M,educator,29206,886952422
13,4,Content,47,M,educator,29206,882140002
13,3,Link,47,M,educator,29206,882140966
13,5,Link,47,M,educator,29206,882139966
13,4,Link,47,M,educator,29206,882139327
13,1,Link,47,M,educator,29206,881515736
13,2,Link,47,M,educator,29206,882398724
13,3,Space,47,M,educator,29206,882141814
13,5,Space,47,M,educator,29206,882139347
13,2,Space,47,M,educator,29206,882141841
13,1,Space,47,M,educator,29206,886302334
13,4,Space,47,M,educator,29206,882397582
13,1,unknown,47,M,educator,29206,882397084
13,5,unknown,47,M,educator,29206,882397581
13,3,unknown,47,M,educator,29206,881515113
13,2,unknown,47,M,educator,29206,882397974
13,4,unknown,47,M,educator,29206,882140037
13,3,Animation,47,M,educator,29206,882398076
13,5,Animation,47,M,educator,29206,882140252
13,2,Animation,47,M,educator,29206,886952246
13,1,Animation,47,M,educator,29206,892015288
13,4,Animation,47,M,educator,29206,884538634
13,1,Form,47,M,educator,29206,882396914
13,3,Form,47,M,educator,29206,882399385
13,5,Form,47,M,educator,29206,881515011
13,2,Form,47,M,educator,29206,882141997
13,4,Form,47,M,educator,29206,882141306
13,5,Photo,47,M,educator,29206,888073653
13,3,Photo,47,M,educator,29206,882398385
13,1,Photo,47,M,educator,29206,882397039
13,2,Photo,47,M,educator,29206,886302261
13,4,Photo,47,M,educator,29206,882397271
13,2,Document,47,M,educator,29206,886303585
13,3,Document,47,M,educator,29206,881514726
13,5,Document,47,M,educator,29206,882140867
13,1,Document,47,M,educator,29206,882397011
13,4,Document,47,M,educator,29206,882141458
13,5,Menu,47,M,educator,29206,882140318
13,3,Menu,47,M,educator,29206,882139686
13,2,Menu,47,M,educator,29206,882399615
13,1,Menu,47,M,educator,29206,882397040
13,4,Menu,47,M,educator,29206,882397650
14,5,Layout,45,M,scientist,55106,890880970
14,4,Layout,45,M,scientist,55106,890881485
14,3,Layout,45,M,scientist,55106,879119311
14,4,Adventure,45,M,scientist,55106,879119693
14,5,Adventure,45,M,scientist,55106,879119739
14,3,Adventure,45,M,scientist,55106,876964936
14,5,Button,45,M,scientist,55106,890881384
14,2,Button,45,M,scientist,55106,890880970
14,4,Button,45,M,scientist,55106,876964725
14,3,Button,45,M,scientist,55106,880929564
14,5,Search,45,M,scientist,55106,890881521
14,4,Search,45,M,scientist,55106,879119579
14,5,Contact,45,M,scientist,55106,890881384
14,1,Contact,45,M,scientist,55106,890881484
14,1,Question,45,M,scientist,55106,879119692
14,5,Question,45,M,scientist,55106,879119651
14,4,Question,45,M,scientist,55106,876965061
14,2,Question,45,M,scientist,55106,879644647
14,4,Color,45,M,scientist,55106,890881294
14,3,Header,45,M,scientist,55106,876965165
14,4,Header,45,M,scientist,55106,879119497
14,5,Report,45,M,scientist,55106,890881384
14,4,Report,45,M,scientist,55106,879119579
14,3,Home,45,M,scientist,55106,890881335
14,4,Home,45,M,scientist,55106,876964936
14,5,Home,45,M,scientist,55106,890881294
14,4,Content,45,M,scientist,55106,890881557
14,5,Content,45,M,scientist,55106,876964725
14,3,Content,45,M,scientist,55106,890881216
14,4,Link,45,M,scientist,55106,879119497
14,5,Link,45,M,scientist,55106,890881521
14,2,Link,45,M,scientist,55106,890881294
14,1,Link,45,M,scientist,55106,884482684
14,5,Space,45,M,scientist,55106,879119497
14,5,unknown,45,M,scientist,55106,880929651
14,3,unknown,45,M,scientist,55106,876964936
14,5,Animation,45,M,scientist,55106,879119693
14,2,Animation,45,M,scientist,55106,876965165
14,4,Form,45,M,scientist,55106,879119497
14,5,Form,45,M,scientist,55106,879119579
14,5,Photo,45,M,scientist,55106,880929697
14,3,Photo,45,M,scientist,55106,890881521
14,3,Document,45,M,scientist,55106,876965061
14,4,Document,45,M,scientist,55106,876964725
14,5,Document,45,M,scientist,55106,876965061
14,5,Menu,45,M,scientist,55106,879119651
14,3,Menu,45,M,scientist,55106,879119311
14,4,Menu,45,M,scientist,55106,890881484
15,4,Layout,49,F,educator,97301,879455505
15,1,Layout,49,F,educator,97301,879456168
15,1,Adventure,49,F,educator,97301,879455764
15,5,Adventure,49,F,educator,97301,879455165
15,2,Adventure,49,F,educator,97301,879455821
15,4,Button,49,F,educator,97301,879455562
15,2,Button,49,F,educator,97301,879456108
15,3,Button,49,F,educator,97301,879455871
15,3,Search,49,F,educator,97301,879455541
15,2,Search,49,F,educator,97301,879455049
15,1,Search,49,F,educator,97301,879455871
15,4,Search,49,F,educator,97301,879456404
15,5,Contact,49,F,educator,97301,879455889
15,3,Contact,49,F,educator,97301,879455311
15,2,Contact,49,F,educator,97301,879456351
15,2,Question,49,F,educator,97301,879455764
15,1,Question,49,F,educator,97301,879455940
15,5,Question,49,F,educator,97301,879455080
15,3,Question,49,F,educator,97301,879455730
15,3,Color,49,F,educator,97301,879455166
15,4,Color,49,F,educator,97301,879456168
15,1,Color,49,F,educator,97301,879455311
15,5,Color,49,F,educator,97301,879455764
15,3,Header,49,F,educator,97301,879456447
15,2,Header,49,F,educator,97301,879456447
15,4,Header,49,F,educator,97301,879455914
15,1,Header,49,F,educator,97301,879456404
15,3,Report,49,F,educator,97301,879455262
15,5,Report,49,F,educator,97301,879455334
15,1,Report,49,F,educator,97301,879456381
15,2,Report,49,F,educator,97301,879455541
15,4,Report,49,F,educator,97301,879455939
15,5,Home,49,F,educator,97301,879455165
15,1,Home,49,F,educator,97301,879455233
15,4,Home,49,F,educator,97301,879455789
15,1,Content,49,F,educator,97301,879455914
15,3,Content,49,F,educator,97301,879455262
15,2,Content,49,F,educator,97301,879456381
15,3,Link,49,F,educator,97301,879456049
15,4,Link,49,F,educator,97301,879456084
15,1,Link,49,F,educator,97301,879455362
15,3,Space,49,F,educator,97301,879455473
15,5,Space,49,F,educator,97301,879456049
15,4,Space,49,F,educator,97301,879456262
15,1,unknown,49,F,educator,97301,879456507
15,4,unknown,49,F,educator,97301,879455635
15,3,Animation,49,F,educator,97301,879456084
15,2,Animation,49,F,educator,97301,879456351
15,4,Animation,49,F,educator,97301,879455128
15,3,Form,49,F,educator,97301,879456324
15,5,Form,49,F,educator,97301,879455710
15,4,Form,49,F,educator,97301,879455821
15,1,Form,49,F,educator,97301,879455128
15,2,Photo,49,F,educator,97301,879456351
15,5,Photo,49,F,educator,97301,879455606
15,4,Photo,49,F,educator,97301,879456204
15,3,Photo,49,F,educator,97301,879455606
15,1,Photo,49,F,educator,97301,879455843
15,5,Document,49,F,educator,97301,879455128
15,3,Document,49,F,educator,97301,879455262
15,1,Document,49,F,educator,97301,879455506
15,1,Menu,49,F,educator,97301,879456424
15,4,Menu,49,F,educator,97301,879455659
15,2,Menu,49,F,educator,97301,879455789
15,3,Menu,49,F,educator,97301,879456167
16,3,Layout,21,M,entertainment,10309,877717116
16,4,Layout,21,M,entertainment,10309,877721071
16,5,Layout,21,M,entertainment,10309,877716993
16,4,Adventure,21,M,entertainment,10309,877720437
16,5,Adventure,21,M,entertainment,10309,877720813
16,4,Button,21,M,entertainment,10309,877719075
16,5,Button,21,M,entertainment,10309,877726390
16,2,Button,21,M,entertainment,10309,877721236
16,5,Search,21,M,entertainment,10309,877717833
16,2,Search,21,M,entertainment,10309,877727192
16,4,Search,21,M,entertainment,10309,877720118
16,3,Search,21,M,entertainment,10309,877720437
16,5,Contact,21,M,entertainment,10309,877720297
16,3,Question,21,M,entertainment,10309,877720916
16,5,Question,21,M,entertainment,10309,877719206
16,4,Question,21,M,entertainment,10309,877720118
16,1,Question,21,M,entertainment,10309,877726790
16,2,Question,21,M,entertainment,10309,877717833
16,4,Color,21,M,entertainment,10309,877723670
16,5,Color,21,M,entertainment,10309,877720298
16,2,Color,21,M,entertainment,10309,877726390
16,4,Header,21,M,entertainment,10309,877719454
16,5,Header,21,M,entertainment,10309,877718755
16,4,Report,21,M,entertainment,10309,877719863
16,5,Report,21,M,entertainment,10309,877720733
16,5,Home,21,M,entertainment,10309,877727122
16,3,Home,21,M,entertainment,10309,877719157
16,5,Content,21,M,entertainment,10309,877727054
16,1,Content,21,M,entertainment,10309,877719863
16,5,Link,21,M,entertainment,10309,877724727
16,3,Link,21,M,entertainment,10309,877724845
16,2,Link,21,M,entertainment,10309,877720118
16,4,Link,21,M,entertainment,10309,877726789
16,5,Space,21,M,entertainment,10309,877723882
16,3,Space,21,M,entertainment,10309,877726944
16,4,Space,21,M,entertainment,10309,877720916
16,4,unknown,21,M,entertainment,10309,877728417
16,5,unknown,21,M,entertainment,10309,877722736
16,4,Animation,21,M,entertainment,10309,877727280
16,3,Animation,21,M,entertainment,10309,877726390
16,5,Animation,21,M,entertainment,10309,877727055
16,5,Form,21,M,entertainment,10309,877718168
16,3,Form,21,M,entertainment,10309,877724979
16,1,Form,21,M,entertainment,10309,877720437
16,4,Photo,21,M,entertainment,10309,877724603
16,5,Photo,21,M,entertainment,10309,877717956
16,3,Photo,21,M,entertainment,10309,877719206
16,5,Document,21,M,entertainment,10309,877722736
16,5,Menu,21,M,entertainment,10309,877722736
16,4,Menu,21,M,entertainment,10309,877719158
16,2,Menu,21,M,entertainment,10309,877723882
17,5,Layout,30,M,programmer,6355,885272654
17,2,Layout,30,M,programmer,6355,885166209
17,3,Button,30,M,programmer,6355,885272558
17,4,Button,30,M,programmer,6355,885166209
17,2,Button,30,M,programmer,6355,885272628
17,4,Search,30,M,programmer,6355,885272579
17,3,Search,30,M,programmer,6355,885165619
17,1,Search,30,M,programmer,6355,885272724
17,4,Contact,30,M,programmer,6355,885272520
17,3,Question,30,M,programmer,6355,885272751
17,3,Header,30,M,programmer,6355,885272674
17,4,Report,30,M,programmer,6355,885272606
17,4,Home,30,M,programmer,6355,885165619
17,3,Home,30,M,programmer,6355,885272606
17,4,Content,30,M,programmer,6355,885272751
17,2,Link,30,M,programmer,6355,885272779
17,1,Link,30,M,programmer,6355,885166209
17,1,Space,30,M,programmer,6355,885272538
17,4,unknown,30,M,programmer,6355,885272520
17,1,unknown,30,M,programmer,6355,885166256
17,4,Form,30,M,programmer,6355,885272654
17,2,Photo,30,M,programmer,6355,885272654
17,4,Photo,30,M,programmer,6355,885272724
17,4,Document,30,M,programmer,6355,885272696
17,3,Menu,30,M,programmer,6355,885272779
18,3,Layout,35,F,other,37212,880131901
18,4,Layout,35,F,other,37212,880131173
18,5,Layout,35,F,other,37212,880130551
18,4,Adventure,35,F,other,37212,880131358
18,3,Adventure,35,F,other,37212,880130065
18,5,Adventure,35,F,other,37212,880131358
18,2,Adventure,35,F,other,37212,880130582
18,4,Button,35,F,other,37212,880131173
18,3,Button,35,F,other,37212,880131728
18,5,Button,35,F,other,37212,880129628
18,5,Search,35,F,other,37212,880129990
18,4,Search,35,F,other,37212,880130713
18,3,Search,35,F,other,37212,880132399
18,3,Contact,35,F,other,37212,880130890
18,4,Contact,35,F,other,37212,880132078
18,5,Contact,35,F,other,37212,880129769
18,5,Question,35,F,other,37212,880131676
18,4,Question,35,F,other,37212,880130582
18,3,Question,35,F,other,37212,880131525
18,2,Question,35,F,other,37212,880132129
18,4,Color,35,F,other,37212,880129877
18,5,Color,35,F,other,37212,880130802
18,3,Color,35,F,other,37212,880130930
18,4,Header,35,F,other,37212,880130680
18,3,Header,35,F,other,37212,880131631
18,2,Header,35,F,other,37212,880132399
18,5,Header,35,F,other,37212,880130515
18,5,Report,35,F,other,37212,880130829
18,3,Report,35,F,other,37212,880130640
18,4,Report,35,F,other,37212,880129940
18,2,Report,35,F,other,37212,880129388
18,4,Home,35,F,other,37212,880130613
18,5,Home,35,F,other,37212,880131358
18,3,Home,35,F,other,37212,880132225
18,4,Content,35,F,other,37212,880131201
18,3,Content,35,F,other,37212,880131752
18,2,Content,35,F,other,37212,880131077
18,5,Content,35,F,other,37212,880131407
18,4,Link,35,F,other,37212,880129305
18,3,Link,35,F,other,37212,880132252
18,5,Link,35,F,other,37212,880130802
18,3,Space,35,F,other,37212,880131830
18,4,Space,35,F,other,37212,880130334
18,5,Space,35,F,other,37212,880132501
18,4,unknown,35,F,other,37212,880130155
18,3,unknown,35,F,other,37212,880130515
18,5,unknown,35,F,other,37212,880130713
18,4,Animation,35,F,other,37212,880129991
18,3,Animation,35,F,other,37212,880131297
18,5,Animation,35,F,other,37212,880131028
18,2,Animation,35,F,other,37212,880131986
18,4,Form,35,F,other,37212,880129731
18,5,Form,35,F,other,37212,880129940
18,3,Form,35,F,other,37212,880131325
18,3,Photo,35,F,other,37212,880130890
18,4,Photo,35,F,other,37212,880129816
18,5,Photo,35,F,other,37212,880129816
18,5,Document,35,F,other,37212,880132501
18,4,Document,35,F,other,37212,880129527
18,3,Document,35,F,other,37212,880131236
18,4,Menu,35,F,other,37212,880131559
18,3,Menu,35,F,other,37212,880131407
18,5,Menu,35,F,other,37212,880130930
19,5,Layout,40,M,librarian,2138,885412840
19,3,Adventure,40,M,librarian,2138,885412840
19,4,Adventure,40,M,librarian,2138,885412840
19,2,Adventure,40,M,librarian,2138,885412034
19,3,Button,40,M,librarian,2138,885412723
19,2,Button,40,M,librarian,2138,885411792
19,3,Search,40,M,librarian,2138,885412840
19,4,Search,40,M,librarian,2138,885412840
19,4,Question,40,M,librarian,2138,885411465
19,5,Color,40,M,librarian,2138,885412723
19,3,Color,40,M,librarian,2138,885412840
19,4,Report,40,M,librarian,2138,885412840
19,3,Home,40,M,librarian,2138,885411840
19,4,Link,40,M,librarian,2138,885411465
19,3,Space,40,M,librarian,2138,885412839
19,4,Space,40,M,librarian,2138,885411840
19,4,Animation,40,M,librarian,2138,885412063
19,4,Photo,40,M,librarian,2138,885412723
20,3,Layout,42,F,homemaker,95660,879669630
20,4,Layout,42,F,homemaker,95660,879669291
20,5,Adventure,42,F,homemaker,95660,879669244
20,3,Search,42,F,homemaker,95660,879667963
20,4,Search,42,F,homemaker,95660,879668166
20,2,Contact,42,F,homemaker,95660,879669152
20,4,Contact,42,F,homemaker,95660,879669697
20,4,Question,42,F,homemaker,95660,879667684
20,3,Color,42,F,homemaker,95660,879668190
20,4,Color,42,F,homemaker,95660,879668248
20,3,Report,42,F,homemaker,95660,879669152
20,4,Report,42,F,homemaker,95660,879668442
20,2,Home,42,F,homemaker,95660,879668626
20,5,Home,42,F,homemaker,95660,879669339
20,1,Home,42,F,homemaker,95660,879667584
20,3,Home,42,F,homemaker,95660,879669547
20,4,Home,42,F,homemaker,95660,879669087
20,2,Content,42,F,homemaker,95660,879669954
20,3,Content,42,F,homemaker,95660,879668555
20,4,Content,42,F,homemaker,95660,879669120
20,4,Link,42,F,homemaker,95660,879667937
20,5,Link,42,F,homemaker,95660,879668713
20,1,Link,42,F,homemaker,95660,879669244
20,3,Link,42,F,homemaker,95660,879669040
20,2,Space,42,F,homemaker,95660,879669401
20,1,Space,42,F,homemaker,95660,879668583
20,5,Space,42,F,homemaker,95660,879669746
20,3,unknown,42,F,homemaker,95660,879669181
20,4,unknown,42,F,homemaker,95660,879667684
20,1,unknown,42,F,homemaker,95660,879668829
20,3,Animation,42,F,homemaker,95660,879668555
20,4,Animation,42,F,homemaker,95660,879669697
20,3,Form,42,F,homemaker,95660,879669040
20,4,Form,42,F,homemaker,95660,879667904
20,1,Photo,42,F,homemaker,95660,879668979
20,3,Photo,42,F,homemaker,95660,879667937
20,3,Document,42,F,homemaker,95660,879668227
20,3,Menu,42,F,homemaker,95660,879670039
21,3,Layout,26,M,writer,30068,874951245
21,5,Layout,26,M,writer,30068,874951658
21,1,Layout,26,M,writer,30068,874951314
21,2,Layout,26,M,writer,30068,874950889
21,4,Layout,26,M,writer,30068,874951695
21,2,Adventure,26,M,writer,30068,874951039
21,3,Adventure,26,M,writer,30068,874951382
21,1,Adventure,26,M,writer,30068,874951727
21,4,Adventure,26,M,writer,30068,874950931
21,5,Button,26,M,writer,30068,874951188
21,4,Button,26,M,writer,30068,874951382
21,3,Button,26,M,writer,30068,874951616
21,1,Button,26,M,writer,30068,874951293
21,2,Button,26,M,writer,30068,874951897
21,3,Search,26,M,writer,30068,874950889
21,5,Search,26,M,writer,30068,874951244
21,1,Search,26,M,writer,30068,874951858
21,4,Search,26,M,writer,30068,874950889
21,5,Contact,26,M,writer,30068,874951292
21,3,Contact,26,M,writer,30068,874951416
21,2,Contact,26,M,writer,30068,874951761
21,4,Contact,26,M,writer,30068,874951245
21,2,Question,26,M,writer,30068,874951447
21,5,Question,26,M,writer,30068,874951188
21,4,Question,26,M,writer,30068,874951797
21,1,Question,26,M,writer,30068,874951482
21,3,Question,26,M,writer,30068,874951797
21,1,Color,26,M,writer,30068,874951761
21,2,Color,26,M,writer,30068,874951416
21,4,Color,26,M,writer,30068,874951727
21,3,Color,26,M,writer,30068,874951727
21,2,Header,26,M,writer,30068,874951349
21,3,Header,26,M,writer,30068,874951616
21,4,Header,26,M,writer,30068,874951054
